1785110400000000,65400.00000000,65418.81000000,65384.00000000,65384.00000000,8.51394000,1785110459999999,556849.28877680,2277,4.48065000,293032.47974090,0
1785110460000000,65384.01000000,65396.00000000,65357.64000000,65357.64000000,7.54055000,1785110519999999,492980.62212930,3252,3.72076000,243250.61603720,0
1785110520000000,65357.63000000,65381.58000000,65349.07000000,65349.07000000,5.76792000,1785110579999999,377049.87793570,2115,1.90873000,124767.15998930,0
1785110580000000,65348.83000000,65357.90000000,65300.82000000,65304.00000000,10.46340000,1785110639999999,683595.15248570,2693,5.61889000,367113.92124680,0
1785110640000000,65303.99000000,65304.00000000,65286.00000000,65286.00000000,10.45930000,1785110699999999,682997.84191430,1557,4.92539000,321635.58348010,0
1785110700000000,65286.01000000,65288.64000000,65270.00000000,65270.01000000,11.87758000,1785110759999999,775378.59673200,1684,2.27904000,148774.73452250,0
1785110760000000,65270.01000000,65270.01000000,65251.06000000,65257.99000000,10.26825000,1785110819999999,670099.51129820,3182,5.62534000,367098.39722830,0
1785110820000000,65257.99000000,65267.00000000,65208.86000000,65208.99000000,38.47141000,1785110879999999,2509275.78277400,3177,5.78254000,377181.96318870,0
1785110880000000,65209.00000000,65234.61000000,65196.09000000,65209.89000000,25.59387000,1785110939999999,1669081.19955890,2889,5.23692000,341528.15464120,0
1785110940000000,65209.90000000,65227.53000000,65196.00000000,65215.99000000,10.47268000,1785110999999999,682961.77789720,3190,4.40660000,287358.77893460,0
1785111000000000,65215.99000000,65228.00000000,65194.00000000,65196.00000000,5.70217000,1785111059999999,371846.63746590,2588,2.86305000,186706.44584300,0
1785111060000000,65195.99000000,65220.67000000,65188.00000000,65211.72000000,6.93886000,1785111119999999,452441.63806920,2983,3.63346000,236908.51240850,0
1785111120000000,65211.71000000,65218.16000000,65211.71000000,65212.00000000,2.14298000,1785111179999999,139750.14611980,963,1.52793000,99640.60501810,0
1785111180000000,65212.00000000,65243.43000000,65211.69000000,65243.43000000,4.64995000,1785111239999999,303289.49930750,2241,3.59654000,234584.63294660,0
1785111240000000,65243.42000000,65243.43000000,65216.00000000,65227.32000000,6.71720000,1785111299999999,438157.55752270,1924,3.51043000,228959.14575380,0
1785111300000000,65227.33000000,65227.83000000,65209.00000000,65222.01000000,6.45443000,1785111359999999,420911.29327470,1518,5.45536000,355752.93792650,0
1785111360000000,65222.01000000,65226.52000000,65207.08000000,65207.08000000,2.71127000,1785111419999999,176830.10100030,1472,0.57598000,37566.97202970,0
1785111420000000,65207.08000000,65207.09000000,65189.70000000,65189.71000000,3.07094000,1785111479999999,200216.19767070,976,0.76987000,50188.88930900,0
1785111480000000,65189.70000000,65189.71000000,65142.85000000,65154.79000000,7.45544000,1785111539999999,485863.27423210,2319,1.61031000,104922.26160080,0
1785111540000000,65154.79000000,65154.79000000,65108.00000000,65142.00000000,8.34793000,1785111599999999,543676.62024680,2630,2.29981000,149767.73470150,0
1785111600000000,65141.99000000,65149.99000000,65123.10000000,65149.99000000,9.81904000,1785111659999999,639569.61442680,2475,4.84376000,315498.07053660,0
1785111660000000,65149.99000000,65157.03000000,65131.99000000,65131.99000000,5.87390000,1785111719999999,382655.76651720,2253,2.60293000,169575.18749310,0
1785111720000000,65131.99000000,65186.00000000,65129.45000000,65186.00000000,23.14734000,1785111779999999,1508336.51199990,2628,18.59683000,1211772.76300420,0
1785111780000000,65185.99000000,65186.00000000,65134.36000000,65134.36000000,8.78403000,1785111839999999,572482.51794400,1620,0.83008000,54089.10439530,0
1785111840000000,65134.37000000,65157.73000000,65123.00000000,65157.72000000,4.60717000,1785111899999999,300079.11459410,1625,1.91490000,124728.09355220,0
1785111900000000,65157.73000000,65224.00000000,65157.72000000,65223.99000000,8.31791000,1785111959999999,542216.91445520,2989,4.43976000,289442.33831260,0
1785111960000000,65223.99000000,65229.99000000,65203.45000000,65229.99000000,6.12838000,1785112019999999,399677.93433600,2172,2.80890000,183185.97363570,0
1785112020000000,65230.00000000,65263.85000000,65229.99000000,65230.00000000,10.19967000,1785112079999999,665478.82552380,2609,6.77563000,442071.88762520,0
1785112080000000,65230.00000000,65238.36000000,65220.00000000,65236.58000000,2.13175000,1785112139999999,139051.57719490,1646,1.64187000,107097.30447730,0
1785112140000000,65236.57000000,65236.57000000,65199.99000000,65199.99000000,3.41439000,1785112199999999,222658.80896370,2167,1.20921000,78848.01485670,0
1785112200000000,65199.99000000,65199.99000000,65162.00000000,65173.55000000,2.71691000,1785112259999999,177102.36722280,1825,0.83328000,54315.79661450,0
1785112260000000,65173.56000000,65221.99000000,65173.56000000,65221.99000000,2.85789000,1785112319999999,186334.34788350,2060,2.57141000,167657.55818900,0
1785112320000000,65221.99000000,65229.99000000,65209.20000000,65211.02000000,5.38312000,1785112379999999,351091.19246240,1457,2.04000000,133030.33256200,0
1785112380000000,65211.02000000,65222.21000000,65198.00000000,65207.45000000,8.90364000,1785112439999999,580538.44562420,2289,7.04178000,459124.03458030,0
1785112440000000,65207.45000000,65207.46000000,65195.82000000,65195.83000000,0.88199000,1785112499999999,57506.33035020,591,0.26765000,17450.08745510,0
1785112500000000,65195.83000000,65195.83000000,65159.08000000,65181.04000000,8.38219000,1785112559999999,546292.02214090,2175,5.56002000,362350.36395740,0
1785112560000000,65181.04000000,65183.77000000,65134.36000000,65151.41000000,5.50885000,1785112619999999,358951.68816880,2235,2.34056000,152531.18821570,0
1785112620000000,65151.41000000,65151.42000000,65118.00000000,65118.00000000,7.06276000,1785112679999999,459998.29054900,1294,0.26485000,17249.48165420,0
1785112680000000,65118.01000000,65141.60000000,65118.00000000,65141.58000000,3.04235000,1785112739999999,198126.12303660,1604,2.61592000,170354.21309380,0
1785112740000000,65141.58000000,65147.91000000,65136.87000000,65136.87000000,3.14077000,1785112799999999,204601.08203620,1549,0.97573000,63561.00986250,0
1785112800000000,65136.87000000,65152.00000000,65121.48000000,65147.32000000,15.14515000,1785112859999999,986472.66230140,2895,6.34733000,413452.02643260,0
1785112860000000,65147.32000000,65168.98000000,65140.00000000,65150.00000000,8.15268000,1785112919999999,531207.22391340,2085,1.65664000,107928.84606960,0
1785112920000000,65150.01000000,65153.20000000,65143.56000000,65153.19000000,2.33082000,1785112979999999,151849.69198830,895,1.58481000,103247.79217180,0
1785112980000000,65153.19000000,65153.20000000,65139.38000000,65147.99000000,4.78762000,1785113039999999,311878.86756470,1050,1.92663000,125502.56228980,0
1785113040000000,65147.99000000,65162.00000000,65138.00000000,65160.28000000,8.53576000,1785113099999999,556119.36220230,2031,6.70061000,436557.34311280,0
1785113100000000,65160.29000000,65190.27000000,65160.28000000,65187.01000000,3.94760000,1785113159999999,257279.72834360,2382,2.48242000,161784.04439530,0
1785113160000000,65187.00000000,65187.00000000,65174.00000000,65180.69000000,3.29564000,1785113219999999,214807.61017080,1104,1.54640000,100792.89775900,0
1785113220000000,65180.68000000,65190.26000000,65150.00000000,65150.00000000,2.33629000,1785113279999999,152276.05246490,1866,1.01135000,65923.44810270,0
