1784937600000000,64140.00000000,64146.41000000,64138.33000000,64138.34000000,6.54040000,1784937659999999,419522.60125700,1219,1.19066000,76372.35889820,0
1784937660000000,64138.33000000,64160.00000000,64137.53000000,64157.05000000,5.02609000,1784937719999999,322406.19925480,1107,1.85388000,118923.90602860,0
1784937720000000,64157.05000000,64157.06000000,64143.78000000,64143.78000000,6.12526000,1784937779999999,392939.01577450,1540,0.22419000,14381.22703760,0
1784937780000000,64143.78000000,64179.03000000,64142.28000000,64176.53000000,36.31214000,1784937839999999,2329956.28200940,1176,29.92396000,1920073.85036750,0
1784937840000000,64176.53000000,64176.53000000,64167.15000000,64167.16000000,3.82386000,1784937899999999,245383.10433220,884,0.42642000,27363.63516510,0
1784937900000000,64167.15000000,64167.16000000,64167.15000000,64167.15000000,3.81185000,1784937959999999,244595.55657140,183,0.58439000,37498.64663240,0
1784937960000000,64167.15000000,64167.16000000,64159.93000000,64159.94000000,3.16959000,1784938019999999,203371.14816020,907,0.36573000,23465.97400630,0
1784938020000000,64159.94000000,64159.94000000,64153.48000000,64153.48000000,3.61830000,1784938079999999,232139.12292050,804,0.24081000,15449.39288020,0
1784938080000000,64153.49000000,64153.49000000,64143.47000000,64143.47000000,6.90103000,1784938139999999,442702.52835460,840,0.54093000,34701.64290290,0
1784938140000000,64143.48000000,64143.48000000,64141.64000000,64141.64000000,3.08749000,1784938199999999,198039.27723350,381,0.28114000,18032.97376220,0
1784938200000000,64141.65000000,64141.65000000,64140.66000000,64140.66000000,12.91746000,1784938259999999,828535.54884210,466,6.57106000,421472.20133940,0
1784938260000000,64140.66000000,64140.67000000,64140.66000000,64140.67000000,3.90225000,1784938319999999,250292.90265570,237,1.21707000,78063.68523690,0
1784938320000000,64140.66000000,64148.00000000,64140.66000000,64147.99000000,7.15019000,1784938379999999,458637.69048050,684,2.04286000,131034.65259790,0
1784938380000000,64147.99000000,64148.00000000,64147.99000000,64147.99000000,4.16519000,1784938439999999,267188.58522360,446,1.87555000,120312.78140000,0
1784938440000000,64147.99000000,64148.00000000,64134.99000000,64135.00000000,31.87577000,1784938499999999,2044466.92347710,909,16.14094000,1035211.43875000,0
1784938500000000,64135.00000000,64144.01000000,64134.99000000,64144.01000000,7.79275000,1784938559999999,499820.30069120,1199,6.84731000,439181.24668240,0
1784938560000000,64144.01000000,64144.01000000,64144.00000000,64144.01000000,0.45522000,1784938619999999,29199.63504340,90,0.33634000,21574.19632340,0
1784938620000000,64144.00000000,64144.01000000,64144.00000000,64144.00000000,0.40021000,1784938679999999,25671.07263020,65,0.23902000,15331.70127020,0
1784938680000000,64144.01000000,64144.01000000,64144.00000000,64144.01000000,0.59624000,1784938739999999,38245.22313400,124,0.45740000,29339.47017400,0
